SMILES;Ratio Ln;apol;ASA;ASA+;ASA-;ASA_H;ASA_P;a_aro;a_count;a_donacc;a_heavy;a_hyd;a_IC;a_ICM;a_nC;a_nCl;a_nF;a_nH;balabanJ;BCUT_PEOE_0;BCUT_PEOE_1;BCUT_SLOGP_0;BCUT_SLOGP_2;BCUT_SLOGP_3;BCUT_SMR_0;BCUT_SMR_1;BCUT_SMR_2;BCUT_SMR_3;bpol;b_1rotN;b_1rotR;b_ar;b_count;b_heavy;b_max1len;b_rotN;b_rotR;b_single;CASA+;CASA-;chi0;chi0v;chi0v_C;chi0_C;chi1;chi1v;chi1v_C;chi1_C;DASA;DCASA;dens;density;diameter;dipole;E_sol;E_str;E_tor;E_vdw;FASA+;FASA-;FASA_H;FCASA+;FCASA-;GCUT_PEOE_0;GCUT_PEOE_2;GCUT_PEOE_3;GCUT_SLOGP_0;GCUT_SLOGP_1;GCUT_SLOGP_2;GCUT_SLOGP_3;GCUT_SMR_0;GCUT_SMR_2;GCUT_SMR_3;h_ema;h_emd;h_emd_C;h_logD;h_logP;h_logS;h_log_pbo;h_mr;Kier1;Kier2;Kier3;KierA1;KierA2;KierA3;logP(o/w);logS;mr;npr2;PC+;PC-;PEOE_PC+;PEOE_PC-;PEOE_RPC+;PEOE_RPC-;PEOE_VSA+1;PEOE_VSA-1;PEOE_VSA_FHYD;PEOE_VSA_FNEG;PEOE_VSA_FPNEG;PEOE_VSA_FPOL;PEOE_VSA_FPOS;PEOE_VSA_FPPOS;PEOE_VSA_HYD;PEOE_VSA_NEG;PEOE_VSA_PNEG;PEOE_VSA_POL;PEOE_VSA_PPOS;petitjean;petitjeanSC;pmi;pmi2;pmi3;Q_PC+;Q_PC-;Q_RPC-;Q_VSA_FHYD;Q_VSA_FNEG;Q_VSA_FPOS;Q_VSA_FPPOS;Q_VSA_HYD;Q_VSA_NEG;Q_VSA_PNEG;Q_VSA_POL;Q_VSA_PPOS;radius;rgyr;RPC-;rsynth;SlogP;SlogP_VSA0;SlogP_VSA6;SlogP_VSA7;SlogP_VSA9;SMR;SMR_VSA0;SMR_VSA1;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA7;std_dim1;std_dim2;std_dim3;TPSA;VAdjEq;VAdjMa;VDistEq;VDistMa;vdw_area;vdw_vol;vol;VSA;vsa_acc;vsa_hyd;vsa_pol;vsurf_A;vsurf_CW1;vsurf_CW2;vsurf_CW3;vsurf_CW4;vsurf_CW5;vsurf_CW6;vsurf_D1;vsurf_D2;vsurf_D3;vsurf_D4;vsurf_D5;vsurf_D6;vsurf_D7;vsurf_D8;vsurf_DD23;vsurf_DW12;vsurf_DW13;vsurf_DW23;vsurf_EDmin1;vsurf_EDmin2;vsurf_EDmin3;vsurf_EWmin1;vsurf_EWmin2;vsurf_EWmin3;vsurf_G;vsurf_HB1;vsurf_HB2;vsurf_HB3;vsurf_HB4;vsurf_HB5;vsurf_ID1;vsurf_ID2;vsurf_ID3;vsurf_ID4;vsurf_ID5;vsurf_ID6;vsurf_ID7;vsurf_IW1;vsurf_IW2;vsurf_IW3;vsurf_IW4;vsurf_IW5;vsurf_IW6;vsurf_R;vsurf_S;vsurf_V;vsurf_W1;vsurf_W2;vsurf_W3;vsurf_W4;vsurf_W5;vsurf_Wp1;vsurf_Wp3;Weight;weinerPol;zagreb
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)-c1c(Cl)c(Cl)c(Cl)c(Cl)c1;-2.21;41.406792;537.40875;56.392834;480.49115;537.40875;0;12;22;0;21;21;26.55862;1.2072101;12;9;0;1;2.2757986;-2.1827996;-0.69329929;-1.9323123;1.1760339;2.5169206;-1.8324349;-0.16316724;1.1356366;2.6016581;4.8732071;1;0.045454547;12;23;22;1;1;0.045454547;11;98.292709;837.49609;16.057961;16.282391;6.0773501;7.0579596;9.6793156;8.4298706;3.3273504;4.4831634;424.09833;739.20337;1.5264019;1.1981425;9;0.45658007;-4.8942733;0.84948379;4.5851688;8.7215691;0.10493471;0.89408886;1;0.1829012;1.5583968;-0.69651496;-0.013613492;2.228858;-0.48388559;0.041221481;0.66594493;2.5381329;-0.36194411;0.57580709;2.6027997;2.3351555;0.24284403;0.24284403;9.7949505;9.7949505;-9.442112;8.1527519;9.0001192;17.355371;6.2456746;2.8125;24.71932;9.0502949;4.1290803;9.2110004;-10.41987;9.0555487;0.95364404;1.743;-1.743;0.76088125;-0.76088125;0.10563093;0.10772763;44.943104;266.23752;1;0.84944397;0;0;0.15055601;0;327.8526;278.49243;0;0;0;0.44444445;0.80000001;6711.7808;5598.1787;5870.3022;1.743;-1.743;0.10154905;1;0.84944397;0.15055601;0;327.8526;278.49243;0;0;0;5;3.8024049;0.10154905;0;9.2341995;0;31.505459;24.014334;352.3378;9.6968002;0;0;31.505459;6.37115;17.643185;352.3378;2.8549733;1.2666259;1.216203;0;0.46827638;5.4594316;2.8877165;8.5342579;327.8526;387.44724;304.125;330.35486;0;327.14081;0;0.13772434;2.5859852;2.01999;0.55065256;0;0;0;1172;721.375;523.875;450.875;408.25;367.375;260.875;156.375;0.5;0.5;1;0.5;-2.8170388;-2.8112073;-2.7973726;-1.9690388;-1.9632072;-1.9493726;1.2565905;181.5;178.375;40;0;0;0.088121943;0.082542308;0.13772434;0.14857027;0.1416522;0.093863703;0.063023545;0.087941319;0.039752021;0.27039176;0;0;0;1.5042009;507.74466;763.75;1152.375;490;105.375;0;0;970.875;65.375;464.21698;42;112
ClC(Cl)(Cl)C(c1c(Cl)cccc1)c1ccc(Cl)cc1;-0.88999999;41.541138;489.43332;142.3116;347.12173;352.29739;137.13594;12;28;0;19;18;41.164005;1.470143;14;5;0;9;2.1233449;-2.4260828;-0.64546186;-2.3427935;0.84934014;2.6023042;-2.147644;-0.43249604;0.86309713;2.7786508;11.938863;2;0.1;12;29;20;3;3;0.15000001;17;385.80676;941.3941;14.043606;13.36562;7.6961522;9.0436058;8.8928652;7.3494763;4.5147429;6.2381649;204.81012;555.58734;1.2598525;0.95170003;9;0.98903775;-5.2478452;1.9273303;3.0812151;8.4760828;0.29076812;0.70923191;0.71980673;0.78827232;1.9234369;-0.74535376;0.06493967;2.4070015;-0.71168113;-0.22255339;0.48142007;2.5967579;-0.46015075;0.4253;2.7252343;1.397877;2.4297626;2.4297626;7.0814891;7.0814891;-6.72054;6.5777464;8.0789118;15.39;6.1854935;3.7616327;17.275013;6.9886742;4.2716742;6.50108;-6.9387102;8.4012833;0.79027957;2.711;-2.7119999;0.88780302;-0.88780302;0.22672932;0.094098881;34.123089;209.18425;1;0.84073567;0;0;0.15926434;0;297.79401;250.36604;0;0;0;0.44444445;0.80000001;3829.3811;2709.7351;3428.8311;2.711;-2.7119999;0.10693216;0.70198917;0.84073567;0.15926434;0;209.04817;250.36604;88.745842;88.745842;0;5;3.2867124;0.10693216;0;6.4955001;0;11.412009;141.14548;195.74323;8.5037003;0;0;17.783159;0;141.14548;195.74323;2.609565;1.6120044;1.1790706;0;0.5023343;5.321928;2.8629236;8.2363253;297.79401;372.48184;281.375;300.31149;0;290.04282;0;0.33139533;2.5996161;1.9223312;0.38872045;0;0;0;987.25;591.375;430;378.25;344.625;308.5;204.125;106;0.5;0.70710677;0.5;0.5;-2.7679887;-2.759048;-2.7361009;-1.9199886;-1.9110481;-1.888101;1.2123604;126.625;78.25;22.75;0;0;0.2496199;0.22092904;0.33139533;0.44108379;0.43161768;0.34808829;0.037067905;0.23160206;0.022777393;0.21730609;0;0;0;1.4997786;453.31689;679.875;970.25;382;53.25;0;0;843.625;30.5;354.491;29;98
s1c2c(c3c1cccc3)cccc2;0.34;29.354343;364.5087;162.31621;191.96004;364.5087;0;13;21;0;13;13;25.219116;1.2009103;12;0;0;8;1.788191;-2.1498029;-0.60680974;-1.9216762;0.82375205;2.440625;-1.784199;-0.42616811;0.883416;2.5753813;11.025656;0;0;15;23;15;1;0;0;8;207.76474;245.70885;8.6733618;7.8435469;6.6188021;7.9662552;6.4494896;5.1294456;3.9047005;5.6329932;29.643837;37.944111;1.0258149;0.73024029;6;0.2978794;-0.71077007;0.35587788;1.9515142;5.7506862;0.44530129;0.52662677;1;0.56998569;0.67408228;-0.76213664;0.077852018;2.2448299;-0.54112828;-0.22621784;0.21535319;2.504225;-0.39838797;0.2606971;2.6311841;0.14242972;1.4079664;1.4079664;3.9230363;3.9230363;-4.0895762;6.901052;5.6718159;8.3199997;3.2925169;1.3333334;6.3512096;2.4510462;0.97151577;4.4229999;-4.7319899;5.8036647;0.73505014;1.28;-1.28;0.66227692;-0.66227692;0.25310272;0.10117394;34.123089;106.40843;1;0.67285556;0;0;0.32714444;0;164.70921;110.82552;0;0;0;0.33333334;0.5;1180.5024;867.72845;1180.5024;1.28;-1.28;0.1171875;1;0.71519887;0.28480113;0;164.70921;117.79985;0;0;0;4;2.5311365;0.1171875;1;4.0545001;0;0;147.78299;31.277687;5.9331002;0;0;0;6.6375103;141.14548;31.277687;2.7013178;1.4755765;0.0003802398;0;0.67461002;4.9068904;2.3871365;7.1120486;164.70921;252.33064;179.625;195.09277;0;159.01486;0;0.37514919;2.7508044;1.8841401;0.53629452;0;0;0;693.125;399.375;295;264.125;239.875;204.5;115.625;59.375;6.5192022;0.5;0.5;0.70710677;-2.3856137;-2.3647799;-2.3392367;-1.7852349;-1.7678399;-1.7667106;1.1542925;79.875;19.125;45.375;0;0;0.26367101;0.23939741;0.37514919;0.51795179;0.60612154;0.70495933;0.48015839;0.024897724;0.72673601;2.3088493;0;0;0;1.3681989;325.61053;445.5;711.625;272.25;58.125;0;0;631.75;12.75;184.26199;19;72
Cc1cc2c(cc1)cccc2;0.34;26.027929;351.61737;182.44589;158.10023;351.61737;0;10;21;0;11;11;20.965637;0.99836367;11;0;0;10;1.97184;-2.2908814;-0.59580123;-2.1153727;0.75666416;2.4208643;-1.9820311;-0.45494395;0.80031186;2.567214;10.93207;0;0;11;22;12;2;0;0;11;235.35521;203.94931;7.6817985;6.5414519;6.5414519;7.6817985;5.3601732;3.8153841;3.8153841;5.3601732;24.345657;31.405899;0.88806242;0.63111705;6;0.14099863;-3.8836973;0.34613317;1.1377245;6.7359042;0.51887625;0.44963717;1;0.66935039;0.58003199;-0.76046824;0.07656122;2.2125528;-0.60420984;-0.24478941;0.16029719;2.4096529;-0.47891572;0.18676345;2.5442212;0;2.0785539;2.0785539;3.4275763;3.4275763;-4.218277;5.2825251;4.6885467;7.6388888;3.1640625;1.6;5.0985627;2.0149336;0.97635752;3.6338999;-3.73668;4.7832441;0.77681679;1.29;-1.29;0.51856875;-0.51856875;0.12076323;0.11795264;29.857702;85.784325;1;0.72268742;0;0;0.27731258;0;153.81148;111.15762;0;0;0;0.5;1;787.53186;610.51068;785.91333;1.29;-1.29;0.11627907;1;0.69396991;0.30603006;0;153.81148;106.74055;0;0;0;3;2.3533294;0.11627907;0;3.1482201;0;0;128.64822;33.326015;4.8685002;0;0;3.185575;5.1459289;123.50229;33.326015;2.4847307;1.4735712;0.27651301;0;0.71860999;4.5849624;2.2845867;6.6107807;153.81148;225.31635;160.125;172.08861;0;146.69353;0;0.18944247;2.7001457;1.5409865;0.1709853;0;0;0;605.75;346;263.25;242.875;223;176.25;88.375;37.25;6.5192022;6.5;0.5;6.5192022;-2.1540899;-2.1531558;-2.1442049;-1.3060899;-1.3051558;-1.2962049;1.1384088;52.5;-29.5;12;0;0;0.055516373;0.067488424;0.18944247;0.18339539;0.17832394;0.32914117;0.047663685;0.074055828;0.099878326;0.15701075;0;0;0;1.3505114;304.32916;411;590.125;172.875;13.125;0;0;537.625;1.125;142.201;14;56
Clc1c(Cl)ccc(-c2cc(Cl)c(Cl)cc2)c1;-1.11;33.840759;452.47098;94.340294;347.50989;452.47098;0;12;22;0;16;16;31.578171;1.4353714;12;4;0;6;1.902185;-2.2234206;-0.66467255;-1.9964951;1.0504097;2.4469972;-1.8733065;-0.44234473;1.0327297;2.5630298;8.2392416;1;0.05882353;12;23;17;1;1;0.05882353;11;151.6992;558.7959;11.706742;10.999676;6.4641018;7.7067423;7.5753875;5.9938545;3.7260678;5.2659864;253.1696;407.09671;1.2525126;0.94905031;9;0.0032009999;-1.6056913;1.5055732;0.76453745;10.824512;0.20850022;0.76802695;1;0.33526835;1.2349874;-0.73910171;0.068923905;2.1972182;-0.5192427;-0.21237592;0.49103802;2.443532;-0.3865087;0.48339984;2.5442865;1.007028;1.4712813;1.4712813;6.3511286;6.3511286;-6.014626;7.1842337;6.8469477;12.456747;5.1041665;2.8311112;13.11073;5.3912129;2.9982691;6.3039999;-6.7484198;7.0296445;0.87853152;1.608;-1.608;0.61726356;-0.61726356;0.10345299;0.13290073;43.671303;142.8376;1;0.81799495;0;0;0.18200502;0;239.94559;196.27429;0;0;0;0.44444445;0.80000001;4525.5605;3975.843;4525.5552;1.608;-1.608;0.11007462;1;0.7995863;0.20041369;0;239.94559;191.85721;0;0;0;5;3.9368668;0.11007462;0;5.9671998;0;14.002426;112.23026;156.59457;7.1918001;0;0;14.002426;6.37115;105.85911;156.59457;2.8621716;1.5591238;0.004964903;0;0.56510133;5.0874629;2.8911607;7.6892896;239.94559;307.66757;233.125;252.73743;0;235.67482;0;0.059393145;2.6949177;1.8779287;0.47232315;0;0;0;976.625;577.75;425.375;365.25;331.375;295.375;194;113.5;4;4.5;0.5;4;-2.2671461;-2.260447;-2.2492921;-1.4191462;-1.412447;-1.4012921;1.2321591;142.875;85.375;22.375;0;0;0.025091758;0.053826533;0.059393145;0.093403675;0.061503042;0.069172047;0.14708643;0.023901572;0.025423823;0.4143151;0;0;0;1.408651;419.81656;591.375;958.75;365.25;56.25;0;0;815.875;33.875;291.992;24;82
Cc1c2c(c3c(cc2)cccc3)ccc1;0.69;34.401516;401.52844;194.13509;186.15179;401.52844;0;14;27;0;15;15;26.759054;0.99107605;15;0;0;12;1.7849813;-2.3022923;-0.58686441;-2.1139636;0.75167972;2.4588101;-1.9805117;-0.44180262;0.79889494;2.6050019;13.118484;0;0;16;29;17;2;0;0;13;308.6748;295.98135;10.250712;8.6961527;8.6961527;10.250712;7.3601732;5.2320509;5.2320509;7.3601732;7.9832969;12.693442;0.93160993;0.64661717;7;0.14604333;-3.2377963;1.7972102;1.5254819;12.249681;0.48349026;0.463608;1;0.76874954;0.73713672;-0.75910509;0.072095186;2.4124286;-0.60047144;-0.24065922;0.15703055;2.6252689;-0.47859132;0.18530768;2.7603376;0;2.754849;2.754849;4.5275278;4.5275278;-5.8123956;7.5409203;6.2998338;10.173011;4.1076388;1.7439446;6.7656908;2.6430686;1.0919054;4.8148999;-5.6145601;6.3822165;0.75792855;1.59;-1.59;0.64258015;-0.64258015;0.097090162;0.09518829;38.388474;110.29414;1;0.7323947;0;0;0.26760527;0;191.26915;140.08452;0;0;0;0.42857143;0.75;1482.0425;1122.0664;1480.4382;1.59;-1.59;0.094339624;1;0.68620765;0.31379232;0;191.26915;131.25035;0;0;0;4;2.7764173;0.094339624;0;4.3014202;0;0;169.08052;33.326015;6.6191001;0;0;3.185575;10.291858;158.78867;33.326015;2.8052211;1.7537016;0.24277677;0;0.61261392;5.0874629;2.553652;7.5372267;191.26915;297.33359;206.375;217.29707;0;182.7276;0;0.090569898;2.6701286;1.7020326;0.30795106;0;0;0;743.875;427.375;320.75;290.25;260.375;217.375;121.625;54.75;6.5192022;6.5;0.5;6.5192022;-2.3465641;-2.3389618;-2.329684;-1.498564;-1.4909618;-1.481684;1.1601696;63;-21.375;18.625;0;0;0.06564761;0.029914148;0.090569898;0.11094507;0.10435083;0.086000979;0.11769249;0.076299429;0.12360182;0.053354405;0;0;0;1.4213446;356.79242;507.125;725.625;243.375;31;0;0;662.625;12.375;192.261;25;82
Clc1c(Cl)c(Cl)c2c(c1Cl)oc1c(Cl)c(Cl)c(Cl)cc21;-1.11;37.848793;499.39932;68.882759;420.1615;493.28696;6.1123719;13;21;0;20;17;29.567631;1.4079825;12;7;0;1;1.9187858;-2.0630059;-0.67991191;-1.826481;1.1696258;2.4923236;-1.7197264;-0.20163232;1.1225103;2.5861392;5.9492068;0;0;15;23;22;1;0;0;8;114.96533;701.24957;14.765066;14.422853;6.0773501;7.0579596;9.3411121;7.7042255;3.3273504;4.4831634;351.27875;586.28424;1.4776534;1.1618201;8;0.41418198;-2.0236092;1.5892775;0.38162547;7.1343513;0.13793123;0.84133375;0.98776054;0.23020722;1.404186;-0.81878775;-0.021080384;2.2986031;-0.47894034;-0.070822395;0.65698195;2.5825186;-0.37487236;0.57201588;2.6618488;2.3832293;0.30684805;0.30684805;8.2251949;8.2251949;-8.294281;8.1736755;8.2039442;14.917356;5.0253062;2.0369823;19.023165;6.4905357;2.6553774;7.7729998;-9.8169203;8.279501;0.74185413;1.669;-1.669;1.0428947;-1.0428947;0.15096867;0.43314338;26.864119;207.07362;0.99102819;0.79489833;0.0089717852;0.0089717852;0.20510168;0;276.56625;221.83229;2.503756;2.503756;0;0.375;0.60000002;6106.5225;4530.1489;6106.522;1.669;-1.669;0.16776513;0.99102819;0.79489833;0.20510168;0;276.56625;221.83229;2.503756;2.503756;0;5;3.8625205;0.16776513;0;8.1597996;0;24.504246;32.461533;274.0405;8.8789997;9.5073462;0;24.504246;14.81835;17.643185;274.0405;2.8584995;1.6876526;0.00049399689;13.14;0.49991596;5.4594316;2.7867508;8.3904123;279.07001;352.30066;277;294.67117;0;258.93744;0;4.8248329;2.6467268;1.9856538;0.71017277;0.043561973;0.0034160903;0;1111.875;671.75;492.875;419.25;370.5;324.625;212;132.625;0.70710677;0.5;0.5;1;-2.6204805;-2.5842378;-2.5780215;-3.3443277;-3.3025913;-3.172323;1.2522353;175.125;170.25;64;6.75;0.75;0.11324837;0.17601964;0.19350764;0.19785841;0.24635689;0.28771576;0.4745478;0.05824412;0.09607359;0.77758282;4.5475149;4.6598778;0;1.4580474;472.12115;688.375;1109.125;472.625;127.875;6.75;0.75;934;63.875;409.31;41;114
c12c3cccc1CCc2ccc3;-1.35;27.78793;348.3139;197.68965;139.55304;348.3139;0;10;22;0;12;12;21.868664;0.99403024;12;0;0;10;1.8762696;-2.3805075;-0.58513129;-2.3416409;0.73562944;2.5827587;-2.1293373;-0.44418356;0.77795255;2.7825122;10.93207;0;0;11;24;14;2;0;0;13;241.18138;170.11516;7.9662552;6.878315;6.878315;7.9662552;5.9494896;4.4451408;4.4451408;5.9494896;58.136616;71.066223;0.93249887;0.65385777;5;0.28647128;-4.8467302;1.9815412;4.7235169;5.7574844;0.56756175;0.40065306;1;0.69242531;0.48839608;-0.7700718;0.070781566;2.3939435;-0.74991131;-0.25009614;0.15330744;2.5557435;-0.50987136;0.17894684;2.7137899;0;2.1753266;2.1753266;3.3927915;3.3927915;-4.5837102;5.2825246;4.9731021;7.4081631;2.75;1.0701545;5.1365461;1.8354825;0.69300002;3.6338;-4.1085601;5.0405331;0.54721308;1.22;-1.219;0.49898711;-0.49898711;0.12497721;0.12206591;25.592316;73.529427;1;0.70050669;0;0;0.29949331;0;142.42007;99.766205;0;0;0;0.40000001;0.66666669;771.62012;420.46237;768.37048;1.22;-1.219;0.12305168;1;0.66949224;0.33050779;0;142.42007;95.349129;0;0;0;3;2.2368801;0.12305168;0;2.9383399;0;0;111.00504;0;5.1356001;0;0;6.37115;5.1459289;143.59592;0;1.9478557;1.9145216;0.38280225;0;0.71067685;4.8073549;2.1077316;6.9002967;142.42007;235.84944;165.375;176.55154;0;135.30211;0;0.042614378;2.7023499;1.5913662;0.2272222;0;0;0;618;341.5;262;244.875;222.75;196.125;91.625;36.75;6.5192022;0.5;6.5;6.5192022;-2.2475941;-2.2472303;-2.2468414;-1.3995941;-1.3992304;-1.3988415;1.1272959;55;-29.5;11.625;0;0;0.094579272;0.1516809;0.042614378;0.076670565;0.10631087;0.12352942;0.30349892;0.092513397;0.24264053;0.035457682;0;0;0;1.3738443;305.80249;420.125;605.375;182;18.625;0;0;550.375;7;154.21199;18;68
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1;-0.92000002;38.694344;492.92703;139.62999;353.29703;490.66217;2.2648659;12;26;0;18;17;36.908463;1.4195563;14;4;0;8;1.9641368;-2.246835;-0.64465648;-2.0814447;0.85937411;2.4047797;-1.9108773;-0.47030169;0.88146323;2.5672226;10.425656;2;0.10526316;12;27;19;2;2;0.10526316;14;263.9007;668.08472;13.120955;12.154376;7.6188021;9.1209555;8.575387;6.660521;4.3927345;6.2659864;213.66704;404.18402;1.2208445;0.90703946;10;0.0074029164;-2.0370383;0.59930921;9.2438126;7.1334963;0.28326705;0.71673292;0.99540526;0.53537476;1.355342;-0.73582429;0.061178748;2.2696278;-0.5896495;-0.23891176;0.40972814;2.4676433;-0.39689934;0.4084695;2.6029296;0.88450223;1.574281;1.574281;7.1842465;7.1842465;-6.6885839;8.2180214;7.7246957;14.409972;6.43787;3.75;14.418783;6.4420476;3.7525373;6.8973598;-6.7624002;7.9328465;0.71840614;1.89;-1.891;0.71822816;-0.71822816;0.15979668;0.11631545;34.123089;167.3474;1;0.80877393;0;0;0.19122608;0;272.98618;220.7841;0;0;0;0.5;1;4460.4414;3123.2339;4347.4492;1.89;-1.891;0.093601272;0.9749769;0.80068362;0.19931637;0.025023075;266.15521;218.57556;0;6.8309531;6.8309531;5;3.7450264;0.093601272;0.8888889;6.0051899;0;7.0012131;141.14548;156.59457;7.9569998;0;0;17.188002;0;141.14548;156.59457;2.7594321;1.5572568;1.0469135;0;0.52150291;5.2479277;2.9834709;8.0514517;272.98618;350.62421;260.5;287.17648;0;260.46085;0;0.26603094;2.6074855;1.8201874;0.35438827;0;0;0;1012.875;600.5;444;389.75;351.375;314;201;101.125;6.5192022;6.5;0.5;6.5192022;-2.5395174;-2.533766;-2.524591;-1.6915174;-1.6857659;-1.676591;1.2569211;140.375;66.875;17.625;0;0;0.18138282;0.15354933;0.26603094;0.30976543;0.28930536;0.26824495;0.14258707;0.17186691;0.042562131;0.14317408;0;0;0;1.4321913;460.65778;659.75;992.375;373.5;50.5;0;0;852;32.875;318.03;26;90
Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)c(Cl)c3;-1.51;37.137585;505.84363;107.80942;398.03421;505.84363;0;12;22;0;20;18;35.578171;1.6171895;12;6;0;2;1.8005434;-2.2592185;-0.74201411;-2.0465355;1.1498523;2.5768163;-1.9432822;-0.3945958;1.1224974;2.6089687;8.538414;0;0;12;24;22;1;0;0;12;182.41353;673.47388;14.60193;13.774558;6.1547008;7.1877165;9.3967543;7.3728776;3.1547005;4.2996597;290.22479;491.06033;1.4543777;1.1263893;9;0.0072976896;-0.35789531;0.86665922;3.4065232;9.903121;0.21312796;0.78687203;1;0.36061251;1.3313875;-0.73558396;-0.011636054;2.2599452;-0.73055476;-0.14998914;0.59825093;2.5585344;-0.39234725;0.52200067;2.5881588;3.0470834;0.97366101;0.97366101;7.4837112;7.4837112;-7.6572361;7.9810677;7.9535542;14.917356;5.3252597;2.390625;17.808357;6.4172077;2.900568;5.9720001;-8.5340204;7.9773912;0.79768682;1.692;-1.692;1.1057643;-1.1057643;0.12182835;0.27356902;35.64925;177.49168;0.98188913;0.7486971;0.018110855;0.018110855;0.25130293;0;271.48483;207.009;5.0075121;5.0075121;0;0.44444445;0.80000001;6286.4058;5014.5825;6286.4048;1.692;-1.692;0.10460993;1;0.7486971;0.25130293;0;276.49234;207.009;0;0;0;5;4.010406;0.10460993;0.60000002;7.5050001;21.999775;21.003639;35.286369;255.86557;8.3092003;0;21.999775;41.977352;0;35.286369;234.89186;3.0768449;1.618862;0.0012059369;18.459999;0.49991596;5.4594316;2.9234231;8.3695364;276.49234;347.00613;268.75;288.78391;0;270.06122;0;0.93551087;2.671653;2.0135326;0.84213442;0.10662871;0.010643697;0;1117.875;664.75;489.875;416.25;362;314.25;205.125;131;0.70710677;9;0.5;9.0138779;-2.8850214;-2.8656371;-2.8263817;-3.3745954;-3.3553901;-3.3517883;1.2634348;185.375;168.625;88.625;15.625;1.625;0.19369437;0.10502518;0.23067608;0.25376123;0.16456667;0.16525353;0.13362087;0.19402669;0.1076151;0.38526487;0.99017775;1.1558156;0;1.434105;469.10788;672.75;1133.625;502.75;167;15.625;1.625;948.25;78.375;390.86398;39;112
Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl;-2.21;40.164001;532.10199;87.264442;444.83752;532.10199;0;12;22;0;22;20;29.087946;1.3221793;12;8;0;0;1.8874974;-2.2461627;-0.75965291;-2.0295992;1.2020401;2.5955544;-1.9316941;-0.2495185;1.2012141;2.6206491;7.1919999;0;0;12;24;24;1;0;0;12;152.18919;776.68634;16.342417;15.887644;6;6.9282031;10.251796;8.3520699;3;4;357.57309;624.49713;1.5357127;1.2133337;9;0.00056813244;-3.3695905;1.0775653;1.5428501;10.736941;0.16399948;0.8360005;1;0.28601509;1.459657;-0.72904003;-0.012146397;2.2715597;-0.73043364;-0.09701512;0.66549993;2.5899701;-0.38863719;0.57470286;2.6089084;3.5215025;0;0;8.9986115;8.9986115;-9.1378555;8.3414192;8.8111906;16.84375;5.8171744;2.4234693;22.289406;7.7996874;3.2803164;7.0739999;-10.0026;8.7208185;0.73884368;1.744;-1.7460001;1.2403178;-1.2403178;0.10866165;0.24266905;36.15797;236.65558;0.9839325;0.77541828;0.016067479;0.016067479;0.22458173;0;306.64761;241.66309;5.0075121;5.0075121;0;0.44444445;0.80000001;7471.3096;5520.1289;7471.3081;1.744;-1.7460001;0.10137457;1;0.77541828;0.22458173;0;311.65515;241.66309;0;0;0;5;4.0312119;0.10137457;1;8.8118;21.999775;28.004852;0;334.16287;9.3112001;0;21.999775;48.978565;0;0;313.18915;3.0880318;1.7186753;0.0015216122;18.459999;0.46637034;5.5849624;2.9329171;8.6618109;311.65515;378.918;299.375;320.80972;0;306.64761;0;0.083862059;2.6252284;2.1083386;0.78177738;0.067380682;0;0;1218.5;753.125;537;457.125;409.25;359.125;242.875;147.375;0.70710677;7;8.3216581;4.5;-3.0207043;-2.9680622;-2.9661403;-2.7101793;-2.7092838;-2.6376934;1.2704378;193.75;201.625;75.625;8.625;0;0.058137625;0.04443197;0.083862059;0.045152616;0.058332298;0.027067795;0.084440924;0.046859041;0.031428177;0.070233949;0.2498139;0;0;1.4747863;504.39511;743.875;1208.75;546.375;166.375;8.625;0;1015;90.75;459.754;47;124
